number,crime,lat,long,date,Nbh_ID,Loc_type_ID,beat_ID
102820174.0,Agg Assault,33.70717,-84.4553,2010-10-09,3,1,3
102880518.0,Auto Theft,33.80402,-84.40791,2010-10-15,183,1,39
102742590.0,Auto Theft,33.69327,-84.40099,2010-10-01,119,1,41
103030783.0,Auto Theft,33.84624,-84.36844,2010-10-30,73,1,67
102841369.0,Robbery-Pedestrian,33.75312,-84.39208,2010-10-11,15,1,13
102861942.0,Larceny-From Vehicle,33.78153,-84.37391,2010-10-13,14,1,22
102961258.0,Larceny-Non Vehicle,33.77265,-84.38055,2010-10-23,14,1,25
102801276.0,Burglary-Residence,33.73807,-84.43782,2010-10-07,23,1,21
102812352.0,Rape,33.77446,-84.38202,2010-10-08,14,1,25
103020843.0,Larceny-From Vehicle,33.7161,-84.35086,2010-10-29,85,1,55
102790972.0,Larceny-Non Vehicle,33.74598,-84.33114,2010-10-06,45,4,42
102961780.0,Larceny-Non Vehicle,33.7532,-84.39201,2010-10-23,15,4,13
102921583.0,Larceny-Non Vehicle,33.70106,-84.45698,2010-10-19,3,1,3
102950707.0,Larceny-From Vehicle,33.72744,-84.53708,2010-10-22,109,1,17
102942103.0,Larceny-From Vehicle,33.75533,-84.42587,2010-10-21,44,1,31
103022194.0,Larceny-From Vehicle,33.793,-84.36558,2010-10-29,54,1,51
102961745.0,Agg Assault,33.74569,-84.41786,2010-10-23,61,4,58
102840359.0,Auto Theft,33.75861,-84.43702,2010-10-11,44,1,31
102932459.0,Burglary-Residence,33.70783,-84.35945,2010-10-20,49,1,46
102840733.0,Auto Theft,33.81499,-84.44988,2010-10-11,114,1,73
102970198.0,Burglary-Residence,33.64877,-84.35604,2010-10-24,22,7,20
102741771.0,Larceny-Non Vehicle,33.73812,-84.43276,2010-10-01,34,3,77
103001229.0,Larceny-From Vehicle,33.78287,-84.35477,2010-10-27,2,1,2
103030360.0,Agg Assault,33.72201,-84.39509,2010-10-30,28,7,26
102861497.0,Larceny-From Vehicle,33.72385,-84.32906,2010-10-13,75,4,69
102760658.0,Auto Theft,33.75546,-84.33644,2010-10-03,42,8,40
102931772.0,Agg Assault,33.75152,-84.52132,2010-10-20,145,1,4
102781318.0,Auto Theft,33.78177,-84.37279,2010-10-05,14,12,12
102850196.0,Burglary-Residence,33.75381,-84.47425,2010-10-12,78,1,72
103010943.0,Larceny-From Vehicle,33.82269,-84.37114,2010-10-28,9,8,8
103022614.0,Larceny-Non Vehicle,33.81125,-84.47594,2010-10-29,134,4,73
102890453.0,Larceny-From Vehicle,33.77384,-84.38733,2010-10-16,14,2,25
102840392.0,Auto Theft,33.81806,-84.35082,2010-10-11,17,2,15
102881057.0,Burglary-Residence,33.71919,-84.45901,2010-10-15,38,1,19
102961360.0,Larceny-From Vehicle,33.73923,-84.35375,2010-10-23,58,1,55
102860899.0,Larceny-Non Vehicle,33.71194,-84.40422,2010-10-13,63,4,59
102952705.0,Larceny-Non Vehicle,33.77206,-84.37869,2010-10-22,14,1,25
103011051.0,Larceny-Non Vehicle,33.68013,-84.37757,2010-10-28,87,1,74
102800529.0,Auto Theft,33.79508,-84.45037,2010-10-07,120,1,57
102991368.0,Larceny-Non Vehicle,33.76598,-84.34896,2010-10-26,133,1,75
102821330.0,Burglary-Residence,33.78,-84.46474,2010-10-09,104,1,70
102870388.0,Robbery-Pedestrian,33.77205,-84.37186,2010-10-14,35,4,35
102911934.0,Robbery-Pedestrian,33.84152,-84.38026,2010-10-18,184,4,9
103001125.0,Larceny-From Vehicle,33.71896,-84.42892,2010-10-27,98,11,10
102921874.0,Burglary-Residence,33.67479,-84.41619,2010-10-19,74,1,68
102952731.0,Burglary-Residence,33.72837,-84.44123,2010-10-22,12,1,10
102821645.0,Larceny-From Vehicle,33.79724,-84.38896,2010-10-09,14,2,12
102941895.0,Burglary-Residence,33.87279,-84.35611,2010-10-21,118,1,65
102881363.0,Larceny-From Vehicle,33.74245,-84.38909,2010-10-15,18,2,16
102941310.0,Larceny-Non Vehicle,33.74038,-84.39273,2010-10-21,59,2,56
102830774.0,Larceny-Non Vehicle,33.763,-84.41736,2010-10-10,37,1,37
102811822.0,Larceny-Non Vehicle,33.7485,-84.39664,2010-10-08,15,4,36
102850902.0,Agg Assault,33.76818,-84.37199,2010-10-12,35,4,35
102931284.0,Larceny-From Vehicle,33.76138,-84.41487,2010-10-20,37,1,37
102932041.0,Larceny-From Vehicle,33.77403,-84.3689,2010-10-20,14,1,64
102870390.0,Robbery-Pedestrian,33.688,-84.3833,2010-10-14,43,1,41
102970180.0,Larceny-Non Vehicle,33.77385,-84.38154,2010-10-24,14,1,25
102880754.0,Larceny-Non Vehicle,33.77214,-84.50472,2010-10-15,46,1,43
102890499.0,Larceny-From Vehicle,33.76734,-84.36739,2010-10-16,35,1,35
102841434.0,Larceny-Non Vehicle,33.70055,-84.45149,2010-10-11,97,1,3
102872442.0,Burglary-Residence,33.67297,-84.51083,2010-10-14,11,1,5
103000822.0,Burglary-Nonres,33.7437,-84.43859,2010-10-27,23,1,21
102941027.0,Larceny-From Vehicle,33.78619,-84.49113,2010-10-21,155,16,33
103001056.0,Burglary-Residence,33.74698,-84.31813,2010-10-27,142,1,32
102872141.0,Burglary-Residence,33.75465,-84.34313,2010-10-14,42,1,40
102840613.0,Larceny-From Vehicle,33.78949,-84.42125,2010-10-11,131,1,73
102782183.0,Larceny-Non Vehicle,33.85302,-84.36278,2010-10-05,73,3,67
102921412.0,Larceny-Non Vehicle,33.77437,-84.38722,2010-10-19,14,2,25
102952375.0,Larceny-Non Vehicle,33.85182,-84.3595,2010-10-22,36,3,6
102742730.0,Robbery-Pedestrian,33.77391,-84.35634,2010-10-01,2,1,2
103001073.0,Larceny-Non Vehicle,33.7532,-84.39201,2010-10-27,15,4,13
103021756.0,Larceny-From Vehicle,33.69168,-84.4872,2010-10-29,24,7,23
102871862.0,Auto Theft,33.75977,-84.32184,2010-10-14,45,1,42
102950996.0,Burglary-Nonres,33.73809,-84.40656,2010-10-22,28,1,56
102801607.0,Larceny-Non Vehicle,33.72631,-84.39189,2010-10-07,112,1,16
103000078.0,Agg Assault,33.75179,-84.44189,2010-10-27,126,1,58
102920162.0,Larceny-From Vehicle,33.77288,-84.38777,2010-10-19,14,2,25
102860057.0,Burglary-Nonres,33.75939,-84.43152,2010-10-13,44,1,31
102911174.0,Auto Theft,33.81907,-84.37069,2010-10-18,9,7,8
102872135.0,Burglary-Residence,33.80113,-84.45815,2010-10-14,165,1,57
102761027.0,Agg Assault,33.73914,-84.43648,2010-10-03,23,1,21
102912178.0,Larceny-From Vehicle,33.76133,-84.36553,2010-10-18,35,1,50
102851068.0,Burglary-Residence,33.65777,-84.50877,2010-10-12,11,12,5
103041587.0,Larceny-From Vehicle,33.75327,-84.41491,2010-10-31,135,1,38
102952278.0,Auto Theft,33.68104,-84.38432,2010-10-22,43,1,41
102951378.0,Burglary-Nonres,33.81007,-84.3713,2010-10-22,51,1,15
102982082.0,Larceny-Non Vehicle,33.69761,-84.48336,2010-10-25,21,1,19
102780452.0,Burglary-Residence,33.85388,-84.39925,2010-10-05,174,1,71
102851617.0,Larceny-Non Vehicle,33.80388,-84.41278,2010-10-12,20,3,30
102872402.0,Larceny-Non Vehicle,33.75203,-84.39808,2010-10-14,91,2,49
102852088.0,Burglary-Residence,33.71771,-84.52315,2010-10-12,170,1,17
103000834.0,Larceny-From Vehicle,33.79299,-84.40941,2010-10-27,20,1,18
102862114.0,Larceny-From Vehicle,33.77798,-84.38389,2010-10-13,14,2,25
102801975.0,Auto Theft,33.73653,-84.41018,2010-10-07,16,15,14
102970824.0,Auto Theft,33.81005,-84.42793,2010-10-24,113,1,30
102882001.0,Auto Theft,33.70278,-84.41017,2010-10-15,63,1,59
103012343.0,Larceny-From Vehicle,33.78709,-84.35544,2010-10-28,2,4,2
102790886.0,Larceny-From Vehicle,33.76613,-84.34785,2010-10-06,133,1,75
102831003.0,Auto Theft,33.72657,-84.36817,2010-10-10,67,7,62
102991033.0,Larceny-Non Vehicle,33.69664,-84.37259,2010-10-26,102,1,41
102870478.0,Larceny-From Vehicle,33.82132,-84.3755,2010-10-14,108,1,8
102990473.0,Larceny-From Vehicle,33.7806,-84.3832,2010-10-26,14,7,22
102801340.0,Burglary-Nonres,33.81422,-84.46707,2010-10-07,134,1,73
102871024.0,Auto Theft,33.84983,-84.37753,2010-10-14,52,1,67
102770991.0,Auto Theft,33.84552,-84.35548,2010-10-04,6,1,6
102981900.0,Larceny-Non Vehicle,33.7921,-84.39466,2010-10-25,76,7,47
102872138.0,Burglary-Residence,33.67561,-84.38909,2010-10-14,84,1,74
102810084.0,Burglary-Residence,33.75805,-84.41421,2010-10-08,37,1,37
102860623.0,Burglary-Residence,33.7556,-84.5091,2010-10-13,4,1,4
103021256.0,Auto Theft,33.72212,-84.3946,2010-10-29,28,7,26
102921517.0,Larceny-Non Vehicle,33.75886,-84.34028,2010-10-19,42,1,40
102941159.0,Larceny-Non Vehicle,33.78119,-84.37151,2010-10-21,14,4,64
102871483.0,Burglary-Residence,33.7718,-84.44806,2010-10-14,47,1,44
103012493.0,Larceny-From Vehicle,33.77622,-84.38428,2010-10-28,14,1,25
102750296.0,Larceny-From Vehicle,33.76496,-84.34915,2010-10-02,133,16,75
102891383.0,Agg Assault,33.66378,-84.37514,2010-10-16,185,1,74
102920958.0,Burglary-Residence,33.75313,-84.4782,2010-10-19,78,1,72
102872243.0,Larceny-From Vehicle,33.71808,-84.40874,2010-10-14,96,1,14
102811678.0,Larceny-Non Vehicle,33.65722,-84.51029,2010-10-08,11,3,5
102971900.0,Larceny-From Vehicle,33.78228,-84.35577,2010-10-24,2,1,2
102891268.0,Agg Assault,33.73949,-84.44435,2010-10-16,23,1,21
102861472.0,Auto Theft,33.76998,-84.42703,2010-10-13,66,6,61
102741494.0,Larceny-From Vehicle,33.80028,-84.37577,2010-10-01,56,2,12
103041704.0,Larceny-Non Vehicle,33.80388,-84.41278,2010-10-31,20,3,30
103010888.0,Larceny-Non Vehicle,33.69931,-84.48914,2010-10-29,21,4,19
102991804.0,Auto Theft,33.69931,-84.48914,2010-10-26,21,4,19
103030033.0,Larceny-From Vehicle,33.77522,-84.40691,2010-10-30,50,2,76
103041236.0,Burglary-Nonres,33.75615,-84.47873,2010-10-31,48,1,52
102791932.0,Burglary-Residence,33.71348,-84.39052,2010-10-06,1,1,1
102830224.0,Robbery-Pedestrian,33.74964,-84.40132,2010-10-10,91,1,49
102930851.0,Agg Assault,33.68149,-84.37152,2010-10-20,87,1,74
102812489.0,Burglary-Residence,33.73372,-84.4603,2010-10-08,152,1,48
102891040.0,Robbery-Pedestrian,33.81907,-84.37069,2010-10-16,9,7,8
102990560.0,Larceny-From Vehicle,33.72781,-84.37721,2010-10-26,67,1,62
103022218.0,Larceny-Non Vehicle,33.75605,-84.34813,2010-10-29,42,3,40
102771209.0,Larceny-Non Vehicle,33.78761,-84.36056,2010-10-04,2,1,51
102880354.0,Larceny-From Vehicle,33.77715,-84.38133,2010-10-15,14,1,25
102770293.0,Auto Theft,33.75575,-84.37958,2010-10-04,15,4,66
102751273.0,Larceny-From Vehicle,33.78269,-84.36175,2010-10-02,2,1,2
102772010.0,Larceny-From Vehicle,33.75063,-84.4162,2010-10-04,135,1,38
102790667.0,Agg Assault,33.70166,-84.46412,2010-10-06,3,11,3
102740798.0,Larceny-Non Vehicle,33.77774,-84.47583,2010-10-01,155,1,33
103031520.0,Larceny-From Vehicle,33.78174,-84.36869,2010-10-30,14,4,12
103002352.0,Agg Assault,33.67413,-84.40636,2010-10-27,74,1,68
103010017.0,Larceny-From Vehicle,33.77973,-84.3676,2010-10-28,14,2,64
102821865.0,Larceny-Non Vehicle,33.85166,-84.36235,2010-10-09,73,3,67
102791340.0,Burglary-Residence,33.77141,-84.43377,2010-10-06,47,4,61
102850780.0,Larceny-Non Vehicle,33.68381,-84.53245,2010-10-12,186,1,53
102971823.0,Larceny-From Vehicle,33.70606,-84.35892,2010-10-24,49,1,46
102852011.0,Larceny-From Vehicle,33.84911,-84.37075,2010-10-12,73,4,67
103032437.0,Auto Theft,33.76186,-84.43977,2010-10-31,31,1,31
102990794.0,Larceny-From Vehicle,33.74333,-84.41964,2010-10-26,132,1,58
102910811.0,Burglary-Residence,33.65556,-84.35257,2010-10-18,22,1,20
102760417.0,Larceny-From Vehicle,33.75554,-84.38025,2010-10-03,15,3,66
102741946.0,Larceny-Non Vehicle,33.75503,-84.38036,2010-10-01,15,2,66
102961328.0,Larceny-Non Vehicle,33.7617,-84.47241,2010-10-23,65,1,60
102971494.0,Larceny-From Vehicle,33.76028,-84.3915,2010-10-24,15,4,29
102921578.0,Larceny-From Vehicle,33.79789,-84.37101,2010-10-19,51,12,51
103002266.0,Robbery-Pedestrian,33.78257,-84.49293,2010-10-27,65,1,60
102780970.0,Burglary-Residence,33.81948,-84.36425,2010-10-05,9,1,8
102890498.0,Burglary-Residence,33.84221,-84.35822,2010-10-16,6,1,6
102931698.0,Larceny-From Vehicle,33.7775,-84.3853,2010-10-20,14,1,25
102781379.0,Larceny-From Vehicle,33.8278,-84.3563,2010-10-05,6,1,6
102870592.0,Agg Assault,33.80595,-84.46416,2010-10-14,60,1,57
102821537.0,Larceny-Non Vehicle,33.76722,-84.43255,2010-10-09,66,1,61
102850352.0,Larceny-From Vehicle,33.70735,-84.45853,2010-10-12,38,1,19
103021027.0,Larceny-From Vehicle,33.75204,-84.36355,2010-10-29,25,1,24
102831968.0,Larceny-From Vehicle,33.70649,-84.48782,2010-10-10,21,1,19
103062038.0,Larceny-Non Vehicle,33.81866,-84.34906,2010-11-02,17,3,15
103251760.0,Larceny-From Vehicle,33.75639,-84.42104,2010-11-21,122,1,31
103072059.0,Larceny-From Vehicle,33.75119,-84.38996,2010-11-03,15,4,13
103061374.0,Larceny-From Vehicle,33.76421,-84.31666,2010-11-02,45,7,42
103160681.0,Larceny-From Vehicle,33.79562,-84.38175,2010-11-12,56,1,12
103130220.0,Agg Assault,33.77141,-84.43377,2010-11-09,47,4,61
103122268.0,Larceny-Non Vehicle,33.84892,-84.36426,2010-11-08,36,7,6
103132299.0,Larceny-Non Vehicle,33.80388,-84.41278,2010-11-09,20,3,30
103171353.0,Larceny-From Vehicle,33.75448,-84.41927,2010-11-13,61,1,58
103221310.0,Larceny-From Vehicle,33.78865,-84.39981,2010-11-18,71,1,47
103221901.0,Burglary-Residence,33.78056,-84.46204,2010-11-18,104,1,70
103152502.0,Larceny-From Vehicle,33.75549,-84.40785,2010-11-11,37,1,37
103100495.0,Larceny-Non Vehicle,33.78601,-84.38437,2010-11-06,14,1,22
103331304.0,Larceny-Non Vehicle,33.7499,-84.39058,2010-11-29,15,4,36
103171102.0,Larceny-From Vehicle,33.73085,-84.36451,2010-11-13,67,1,62
103161534.0,Robbery-Pedestrian,33.70047,-84.42359,2010-11-12,63,1,59
103131923.0,Larceny-From Vehicle,33.84713,-84.36802,2010-11-09,73,2,67
103091089.0,Larceny-From Vehicle,33.7873,-84.39241,2010-11-05,71,1,47
103241063.0,Larceny-Non Vehicle,33.76057,-84.50534,2010-11-20,4,1,52
103262151086.0,Homicide,33.7809,-84.36679,2010-11-22,2,12,2
103050605.0,Burglary-Residence,33.69527,-84.52746,2010-11-01,57,1,53
103110818.0,Agg Assault,33.83752,-84.37574,2010-11-07,10,2,9
103191197.0,Larceny-Non Vehicle,33.75225,-84.48704,2010-11-15,78,1,52
103212396.0,Larceny-From Vehicle,33.76896,-84.38487,2010-11-17,15,1,54
103090234.0,Larceny-From Vehicle,33.78666,-84.38433,2010-11-05,14,1,22
103172187.0,Robbery-Pedestrian,33.84733,-84.35822,2010-11-13,36,19,6
103181501.0,Larceny-From Vehicle,33.78178,-84.37766,2010-11-14,14,1,22
103240607.0,Larceny-Non Vehicle,33.69931,-84.48914,2010-11-20,21,4,19
103150979.0,Burglary-Residence,33.70639,-84.38389,2010-11-11,13,1,11
103190822.0,Larceny-From Vehicle,33.77235,-84.35667,2010-11-15,101,1,78
103290642.0,Auto Theft,33.6982,-84.49859,2010-11-25,21,1,19
103122216.0,Larceny-Non Vehicle,33.83474,-84.36933,2010-11-08,27,5,9
103130866.0,Burglary-Residence,33.74898,-84.42878,2010-11-09,126,1,58
103321568.0,Robbery-Pedestrian,33.75427,-84.36975,2010-11-28,35,1,50
103130712.0,Larceny-From Vehicle,33.74852,-84.40592,2010-11-09,135,1,38
103281851.0,Larceny-Non Vehicle,33.7596,-84.40708,2010-11-24,37,1,37
103272220.0,Larceny-From Vehicle,33.75497,-84.31453,2010-11-23,45,1,42
103312084.0,Burglary-Residence,33.76259,-84.45529,2010-11-27,117,1,45
103131107.0,Auto Theft,33.7695,-84.46457,2010-11-09,62,1,70
103161582.0,Larceny-From Vehicle,33.70864,-84.45303,2010-11-12,7,1,7
103180919.0,Larceny-From Vehicle,33.77467,-84.36327,2010-11-14,2,1,2
103280181.0,Burglary-Residence,33.72243,-84.46668,2010-11-24,172,8,48
103341440.0,Burglary-Residence,33.85284,-84.43471,2010-11-30,187,1,27
103091363.0,Auto Theft,33.74374,-84.48505,2010-11-05,141,1,48
103071433.0,Larceny-Non Vehicle,33.76005,-84.46594,2010-11-03,188,1,45
103291195.0,Auto Theft,33.71415,-84.42295,2010-11-25,63,1,59
103340778.0,Larceny-Non Vehicle,33.75974,-84.38355,2010-11-30,15,1,54
103272259.0,Larceny-Non Vehicle,33.70965,-84.37962,2010-11-23,13,1,11
103150526.0,Larceny-From Vehicle,33.83366,-84.38537,2010-11-11,41,2,9
103212066.0,Larceny-From Vehicle,33.75232,-84.41449,2010-11-17,135,1,38
103111624.0,Larceny-From Vehicle,33.75451,-84.40119,2010-11-07,91,12,49
103181815.0,Larceny-From Vehicle,33.75786,-84.39012,2010-11-14,15,1,29
103331632.0,Auto Theft,33.75569,-84.40528,2010-11-29,37,12,37
103312212.0,Rape,33.82226,-84.38851,2010-11-28,41,2,9
103341349.0,Burglary-Residence,33.75027,-84.41623,2010-11-30,135,4,38
103301031.0,Larceny-Non Vehicle,33.82403,-84.36328,2010-11-26,9,3,8
103330510.0,Auto Theft,33.70649,-84.48782,2010-11-29,21,1,19
103202400.0,Larceny-Non Vehicle,33.78047,-84.37858,2010-11-16,14,1,22
103102332.0,Larceny-From Vehicle,33.85182,-84.3595,2010-11-06,36,3,6
103170655.0,Larceny-From Vehicle,33.72887,-84.3815,2010-11-13,112,1,16
103180862.0,Burglary-Residence,33.74814,-84.36634,2010-11-14,25,1,24
103251581.0,Auto Theft,33.79884,-84.36815,2010-11-21,51,4,51
103191761.0,Auto Theft,33.75443,-84.38191,2010-11-15,15,4,66
103231001.0,Burglary-Residence,33.7551,-84.36078,2010-11-19,99,1,78
103221171.0,Auto Theft,33.75709,-84.4689,2010-11-18,117,7,45
103052321.0,Larceny-From Vehicle,33.78436,-84.37953,2010-11-01,14,1,22
103321429.0,Larceny-Non Vehicle,33.68012,-84.39573,2010-11-28,84,8,68
103091399.0,Burglary-Residence,33.69992,-84.40543,2010-11-05,63,11,59
103201765.0,Larceny-Non Vehicle,33.71755,-84.40488,2010-11-17,158,1,14
103271107.0,Larceny-From Vehicle,33.77133,-84.41347,2010-11-23,30,1,28
103340802.0,Auto Theft,33.66004,-84.50989,2010-11-30,11,5,5
103261823.0,Burglary-Residence,33.73159,-84.51022,2010-11-22,8,1,4
103330953.0,Larceny-From Vehicle,33.75694,-84.36627,2010-11-29,35,2,50
103141841.0,Burglary-Residence,33.74165,-84.31222,2010-11-10,142,1,32
103191713.0,Larceny-From Vehicle,33.75359,-84.38986,2010-11-15,15,1,13
103211392.0,Burglary-Residence,33.68993,-84.53215,2010-11-17,154,1,53
103212207.0,Robbery-Pedestrian,33.7678,-84.38297,2010-11-17,15,5,54
103270391.0,Larceny-From Vehicle,33.77939,-84.3736,2010-11-23,14,1,64
103232536.0,Robbery-Pedestrian,33.76563,-84.44959,2010-11-19,47,1,44
103060723.0,Auto Theft,33.7613,-84.45604,2010-11-02,117,1,45
103311402.0,Auto Theft,33.75426,-84.47644,2010-11-27,78,1,72
103290028.0,Burglary-Residence,33.76244,-84.41272,2010-11-25,37,1,37
103110982.0,Larceny-Non Vehicle,33.77383,-84.35251,2010-11-08,101,7,78
103111379.0,Larceny-Non Vehicle,33.75972,-84.41931,2010-11-07,122,1,31
103341585.0,Auto Theft,33.77193,-84.43099,2010-11-30,47,1,61
103090099.0,Larceny-From Vehicle,33.76212,-84.35805,2010-11-05,99,1,78
103271933.0,Auto Theft,33.68677,-84.49773,2010-11-23,24,1,23
103231335.0,Larceny-From Vehicle,33.84785,-84.43021,2010-11-19,29,4,27
103271612.0,Robbery-Commercial,33.84676,-84.36212,2010-11-23,36,3,6
103331568.0,Larceny-Non Vehicle,33.76686,-84.34915,2010-11-29,99,4,78
103290390.0,Agg Assault,33.71691,-84.39276,2010-11-25,1,1,1
103282324.0,Burglary-Residence,33.76704,-84.44248,2010-11-24,47,1,44
103141148.0,Larceny-Non Vehicle,33.69094,-84.53084,2010-11-10,154,1,53
103080802.0,Larceny-From Vehicle,33.66699,-84.39057,2010-11-04,84,1,74
103180031.0,Burglary-Residence,33.72052,-84.45466,2010-11-14,38,1,19
103141868.0,Larceny-Non Vehicle,33.76254,-84.38718,2010-11-10,15,4,54
103120721.0,Larceny-Non Vehicle,33.8368,-84.36793,2010-11-08,81,1,8
103281101.0,Agg Assault,33.78839,-84.43786,2010-11-24,94,1,57
103072303.0,Burglary-Residence,33.7509,-84.3265,2010-11-03,45,1,42
103231242.0,Larceny-Non Vehicle,33.73812,-84.43276,2010-11-19,34,3,77
103300512.0,Larceny-Non Vehicle,33.75932,-84.32177,2010-11-26,45,1,42
103130819.0,Burglary-Residence,33.74116,-84.39741,2010-11-09,59,1,56
103160990.0,Larceny-Non Vehicle,33.75685,-84.5051,2010-11-12,4,1,4
103320154.0,Larceny-Non Vehicle,33.72467,-84.42597,2010-11-28,98,1,10
103082264.0,Agg Assault,33.7008,-84.45606,2010-11-04,3,1,3
103232093.0,Larceny-From Vehicle,33.78576,-84.38923,2010-11-19,14,1,22
103142211.0,Agg Assault,33.74913,-84.30945,2010-11-10,32,1,32
103180568.0,Larceny-Non Vehicle,33.75048,-84.39599,2010-11-14,15,1,36
103231788.0,Larceny-Non Vehicle,33.84187,-84.36999,2010-11-19,81,1,8
103231181.0,Burglary-Residence,33.69173,-84.41332,2010-11-19,68,1,63
103091388.0,Auto Theft,33.75284,-84.37104,2010-11-05,35,1,50
103051492.0,Robbery-Pedestrian,33.75527,-84.39232,2010-11-01,15,7,13
103290601.0,Larceny-Non Vehicle,33.81981,-84.35251,2010-11-25,17,3,15
103310907.0,Larceny-From Vehicle,33.77248,-84.37857,2010-11-27,14,1,25
103161899.0,Larceny-From Vehicle,33.74053,-84.41671,2010-11-12,34,9,34
103282109.0,Larceny-From Vehicle,33.77633,-84.38731,2010-11-24,14,9,25
103241074.0,Larceny-Non Vehicle,33.73149,-84.35831,2010-11-22,58,1,55
103100202.0,Auto Theft,33.777,-84.36337,2010-11-06,2,1,2
103122028.0,Larceny-From Vehicle,33.74747,-84.40182,2010-11-08,91,1,49
103210978.0,Larceny-From Vehicle,33.76334,-84.39201,2010-11-17,15,1,29
103120478.0,Larceny-From Vehicle,33.73009,-84.36244,2010-11-08,67,1,62
103311256.0,Larceny-Non Vehicle,33.79293,-84.3975,2010-11-27,76,3,47
103201703.0,Larceny-Non Vehicle,33.764,-84.35057,2010-11-16,99,1,78
103121228.0,Larceny-Non Vehicle,33.74598,-84.33114,2010-11-08,45,4,42
103120451.0,Burglary-Residence,33.69762,-84.37384,2010-11-08,102,1,41
103231194.0,Burglary-Residence,33.74988,-84.51625,2010-11-19,145,1,4
103140780.0,Auto Theft,33.79508,-84.45037,2010-11-10,120,1,57
103051706082.0,Homicide,33.76655,-84.41393,2010-11-01,30,1,28
103102434.0,Auto Theft,33.74393,-84.40411,2010-11-06,91,7,49
103070830.0,Agg Assault,33.69984,-84.38178,2010-11-03,13,1,11
103111612.0,Burglary-Residence,33.77396,-84.37779,2010-11-07,14,1,25
103320735.0,Auto Theft,33.75795,-84.34501,2010-11-28,42,1,40
103260503.0,Larceny-Non Vehicle,33.83157,-84.38498,2010-11-22,27,4,9
103270418.0,Robbery-Pedestrian,33.7156,-84.40749,2010-11-23,158,1,14
103321052.0,Larceny-From Vehicle,33.77832,-84.35489,2010-11-28,2,1,2
103192103.0,Robbery-Pedestrian,33.78577,-84.49055,2010-11-15,65,7,60
103152257.0,Burglary-Residence,33.74689,-84.29607,2010-11-11,32,1,32
103291434.0,Larceny-From Vehicle,33.75786,-84.39012,2010-11-25,15,1,29
103221593.0,Robbery-Pedestrian,33.71181,-84.3957,2010-11-18,69,1,11
103190986.0,Auto Theft,33.69653,-84.36386,2010-11-15,93,1,46
103291508.0,Auto Theft,33.72571,-84.40973,2010-11-25,16,1,14
103190523.0,Larceny-From Vehicle,33.74091,-84.36279,2010-11-15,67,4,62
103320653.0,Burglary-Nonres,33.86383,-84.44566,2010-11-28,143,1,27
103240909.0,Auto Theft,33.73526,-84.35793,2010-11-20,58,1,55
103242279.0,Burglary-Nonres,33.76037,-84.34467,2010-11-21,42,1,40
103331124.0,Larceny-Non Vehicle,33.7367,-84.42058,2010-11-29,34,1,34
103151840.0,Burglary-Residence,33.72607,-84.40185,2010-11-11,28,1,26
103132049.0,Burglary-Residence,33.76555,-84.4548,2010-11-09,47,1,44
103070637.0,Larceny-From Vehicle,33.72743,-84.4022,2010-11-03,28,1,26
102861010.0,Robbery-Pedestrian,33.77311,-84.41861,2010-11-06,66,1,61
103192051.0,Burglary-Residence,33.73187,-84.39417,2010-11-15,59,1,56
103071408.0,Burglary-Residence,33.72141,-84.4252,2010-11-03,98,1,10
103242035.0,Larceny-From Vehicle,33.85114,-84.43035,2010-11-20,189,7,71
103320765.0,Burglary-Residence,33.77659,-84.47003,2010-11-28,62,1,70
103260748.0,Burglary-Nonres,33.79075,-84.49317,2010-11-22,150,1,43
103130584.0,Larceny-From Vehicle,33.76013,-84.35974,2010-11-09,99,1,78
103131694.0,Auto Theft,33.69612,-84.5037,2010-11-09,106,1,17
103172578.0,Larceny-From Vehicle,33.77966,-84.41023,2010-11-14,50,2,47
103271335.0,Larceny-From Vehicle,33.83865,-84.38106,2010-11-23,41,9,9
103060942.0,Larceny-Non Vehicle,33.74987,-84.46197,2010-11-02,121,1,72
103251895.0,Burglary-Residence,33.70933,-84.37935,2010-11-21,13,1,11
103050872.0,Larceny-Non Vehicle,33.76115,-84.4682,2010-11-05,62,4,45
103330946.0,Robbery-Residence,33.81401,-84.43815,2010-11-29,114,1,30
103051346.0,Burglary-Residence,33.76282,-84.43549,2010-11-01,44,1,31
103191168.0,Larceny-From Vehicle,33.74676,-84.35595,2010-11-15,89,4,24
103120889.0,Auto Theft,33.69033,-84.5002,2010-11-08,190,7,17
101641865.0,Agg Assault,33.75805,-84.41408,2010-11-15,37,1,37
103082365.0,Burglary-Residence,33.71502,-84.41384,2010-11-04,96,1,14
103060741.0,Larceny-From Vehicle,33.79146,-84.40053,2010-11-02,76,2,47
103170678.0,Auto Theft,33.68294,-84.39417,2010-11-13,43,1,41
103210118.0,Burglary-Residence,33.74651,-84.40675,2010-11-17,39,1,38
103191884.0,Larceny-Non Vehicle,33.80388,-84.41278,2010-11-15,20,3,30
103140923.0,Larceny-Non Vehicle,33.69931,-84.48914,2010-11-10,21,4,19
103142035.0,Auto Theft,33.77341,-84.35604,2010-11-10,101,1,78
103211391.0,Larceny-From Vehicle,33.79603,-84.48951,2010-11-17,150,1,43
103061500.0,Larceny-From Vehicle,33.77206,-84.37869,2010-11-02,14,1,25
